LotID,Manufacturer,Type,Name,Production Date,Expiration Date
cA3c17cb1BCc324198510722,Pfizer,mRNA,Comirnaty,2021-08-18,2022-02-08
30144AF4aaD9364019390083,Pfizer,mRNA,Comirnaty,2020-12-30,2021-06-28
13747350E6df400676fA2DDB,Moderna,mRNA,Mrna-1273,2021-08-11,2022-01-12
e17a36bC1e39834818355183,Astrazeneca,Viral vector,Vaxzevria,2021-01-30,2021-07-10
3044231dc7A27fca0195A5bC,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-31,2021-07-28
50053229F8ef4D7f2d8cC1Ab,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-05,2021-10-15
60201913C0A1597732dfD9c9,Moderna,mRNA,Mrna-1273,2021-02-19,2021-07-26
1686722BD9B0E9aED4cEa0f2,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-08,2022-01-27
3338308C0e947d92dFFd766A,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-24,2021-11-09
9484634f255E752eD81faFc2,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-13,2021-09-27
6E0fE1CeAf7d813638021019,Pfizer,mRNA,Comirnaty,2021-02-01,2021-06-22
80796469B6CE06feeb1F08c8,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-08,2021-04-22
7c7EEC5F5317405314291616,Astrazeneca,Viral vector,Vaxzevria,2021-06-26,2021-11-19
4a60acF4Fa96731087168663,Pfizer,mRNA,Comirnaty,2021-06-29,2021-11-22
95214429Cab7BF2e916B06bb,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-17,2021-08-16
dA920A6BCd18473311409843,Astrazeneca,Viral vector,Vaxzevria,2021-02-11,2021-07-16
733503654571226949797AFA,Moderna,mRNA,Mrna-1273,2021-07-29,2021-12-28
5218599C23bd6705423e9d5C,Moderna,mRNA,Mrna-1273,2021-03-09,2021-08-16
6364158Ddc53733425d8915e,Moderna,mRNA,Mrna-1273,2021-03-27,2021-09-04
603122Fc6d4c186825ca64D5,Moderna,mRNA,Mrna-1273,2020-11-02,2021-03-29
739143df8a5F7636135Ba20C,Moderna,mRNA,Mrna-1273,2021-03-27,2021-09-09
3273602B856eAAC44F86f354,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-01,2022-02-02
7baFeEAc9d28418924807636,Astrazeneca,Viral vector,Vaxzevria,2021-03-28,2021-09-09
968665e65B2D333892269e7d,Moderna,mRNA,Mrna-1273,2021-02-20,2021-08-19
160470fAb8dD809014adB0B6,Moderna,mRNA,Mrna-1273,2021-02-26,2021-07-17
D09fDC6Bae2B668799655656,Pfizer,mRNA,Comirnaty,2021-04-03,2021-09-09
e9da9Fb5AE91393318364516,Astrazeneca,Viral vector,Vaxzevria,2021-09-20,2022-03-12
6BbEc162A5E2213469750947,Pfizer,mRNA,Comirnaty,2021-03-08,2021-08-30
706790E5ff67650548649108,Moderna,mRNA,Mrna-1273,2021-05-07,2021-09-19
470990f2bb6B803516ACcB1C,Moderna,mRNA,Mrna-1273,2020-11-08,2021-04-23
ba7FadF8b030067195124988,Astrazeneca,Viral vector,Vaxzevria,2020-11-28,2021-04-30
6119736EDBA9C41E0e0bFf20,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-23,2021-11-08
570551DFe8A4585016B261F0,Moderna,mRNA,Mrna-1273,2020-11-20,2021-04-08
b1Df7f53bb80860757359944,Astrazeneca,Viral vector,Vaxzevria,2021-08-14,2022-01-06
Cc1647697AEb123965360560,Pfizer,mRNA,Comirnaty,2021-06-18,2021-11-27
9801709fE3fDA1DB2d82bEC1,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-14,2022-02-06
997909860f5A5961da33AD05,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-02,2022-02-02
10520683BADC313145E5D95F,Moderna,mRNA,Mrna-1273,2021-08-23,2022-02-13
Cc508e39cF29876955960015,Astrazeneca,Viral vector,Vaxzevria,2021-02-02,2021-07-16
87593412DEA93125119d8c45,Moderna,mRNA,Mrna-1273,2020-12-13,2021-05-25
190522B05b0a8813944EccDb,Moderna,mRNA,Mrna-1273,2021-09-10,2022-03-05
93DbEB0fAc3b315592309077,Pfizer,mRNA,Comirnaty,2021-03-02,2021-07-28
5638154BA30B5161292d3920,Moderna,mRNA,Mrna-1273,2021-02-28,2021-07-21
51744087DDe4ccaaB732e4Ee,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-07,2022-01-01
c0f716f57C3a813241551721,Pfizer,mRNA,Comirnaty,2021-07-11,2021-12-11
3832574CE21f786258A5CEc0,Moderna,mRNA,Mrna-1273,2021-01-18,2021-06-02
C98cc77aabA6534455692040,Pfizer,mRNA,Comirnaty,2021-08-07,2022-02-01
dd478eB44353048190353980,Astrazeneca,Viral vector,Vaxzevria,2021-04-02,2021-08-28
5cb2a8B6cC72998591687952,Pfizer,mRNA,Comirnaty,2021-09-16,2022-02-17
863768d3CBB539864723fCe8,Moderna,mRNA,Mrna-1273,2021-07-23,2022-01-01
901886Ce570b435862e9ECbe,Moderna,mRNA,Mrna-1273,2020-11-16,2021-04-25
eeBb4842a082677602469763,Astrazeneca,Viral vector,Vaxzevria,2021-08-08,2021-12-22
392149469b81718CA0f2ea82,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-01,2021-05-18
3A1f331f9DF7645465424844,Pfizer,mRNA,Comirnaty,2021-01-24,2021-07-13
7acEdc3abe4e516652032731,Pfizer,mRNA,Comirnaty,2021-04-26,2021-10-10
6949735e49fe197862302B11,Moderna,mRNA,Mrna-1273,2021-08-15,2022-01-13
433Be98Eebe1273345271993,Pfizer,mRNA,Comirnaty,2021-09-04,2022-01-29
dccC8a841091289060407931,Pfizer,mRNA,Comirnaty,2021-09-09,2022-02-18
DfFB0DA3cE4A809781561049,Pfizer,mRNA,Comirnaty,2021-09-29,2022-03-20
6EEDbf1efe42203872061650,Astrazeneca,Viral vector,Vaxzevria,2021-01-27,2021-07-26
2144181Cc2a68265693cbF0f,Moderna,mRNA,Mrna-1273,2021-06-02,2021-11-29
70101294cc88b95A1D54F539,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-10,2021-06-27
850200CFb5fe893800cfD1DD,Moderna,mRNA,Mrna-1273,2021-07-08,2021-12-19
9Fed6c6a0ADE718559869832,Pfizer,mRNA,Comirnaty,2021-05-29,2021-11-16
1239270dDEa56A41ABd64897,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-30,2022-02-25
6835424ebFbd9Df07319dCFf,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-15,2021-06-12
4650241BFb6dC81Ce11EadC8,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-19,2021-07-14
9977996eaf2BBBaDf3903874,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-23,2022-02-21
db7FF5AE0C15154373659399,Astrazeneca,Viral vector,Vaxzevria,2021-03-01,2021-08-07
0AA0c18DEe48911772810970,Astrazeneca,Viral vector,Vaxzevria,2021-03-20,2021-09-11
5e3e75d9f3E9617954192507,Pfizer,mRNA,Comirnaty,2021-09-13,2022-03-12
2cA1BABB62ec416737696996,Pfizer,mRNA,Comirnaty,2021-08-28,2022-01-14
F9ba3fF5bD32123615380894,Astrazeneca,Viral vector,Vaxzevria,2020-11-08,2021-04-25
6119862C0fba888180CDb9A4,Moderna,mRNA,Mrna-1273,2021-06-24,2021-11-26
8ad2482b3571490503103664,Astrazeneca,Viral vector,Vaxzevria,2021-09-13,2022-02-18
574313Df077223370532eCfe,Moderna,mRNA,Mrna-1273,2021-04-17,2021-09-29
7488973eA2Cc524973B0Bf8a,Moderna,mRNA,Mrna-1273,2020-12-22,2021-05-09
580951B18b724343362Ce2BA,Moderna,mRNA,Mrna-1273,2021-03-29,2021-09-08
2957388fEb3cab75c09CB1f4,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-06,2021-07-30
4744905F954d12A5f4ca8185,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-02,2022-02-28
877035912Da5Cc0e424EE0c3,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-06,2021-07-10
502921Ee7F7b932720daB915,Moderna,mRNA,Mrna-1273,2021-06-26,2021-12-19
584630BE7c2A3896154BCBCa,Moderna,mRNA,Mrna-1273,2021-09-16,2022-02-20
B1828CcE6973437180249003,Astrazeneca,Viral vector,Vaxzevria,2021-08-11,2022-01-11
9395698AaaD51e8B81a4322E,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-22,2021-05-20
413347215ECCE5eaAA18B3A8,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-25,2021-07-07
249100b1EE0e722465cb932A,Moderna,mRNA,Mrna-1273,2020-12-17,2021-06-06
EbCB8Bb95c30815164629575,Astrazeneca,Viral vector,Vaxzevria,2021-02-13,2021-07-14
caC25Fdf2F59606721599163,Pfizer,mRNA,Comirnaty,2021-06-16,2021-11-12
Cb2EcB911359728403763350,Astrazeneca,Viral vector,Vaxzevria,2021-03-10,2021-09-05
2e1e0E50d610461292738174,Astrazeneca,Viral vector,Vaxzevria,2021-09-22,2022-02-11
6852aCAcfc92330086051351,Astrazeneca,Viral vector,Vaxzevria,2021-07-19,2021-12-31
7F201CD9f591058371361124,Astrazeneca,Viral vector,Vaxzevria,2021-09-23,2022-02-21
8579559f5b84DffFE75F49cf,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-09,2021-12-27
Dd9cDCD5Eb54757150091318,Astrazeneca,Viral vector,Vaxzevria,2021-07-06,2021-11-24
4991207BfE05d6B8C1821b9E,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-13,2021-04-23
103022aeb23450571190167C,Moderna,mRNA,Mrna-1273,2021-09-17,2022-02-09
4884558bFEE19620433cBcCb,Moderna,mRNA,Mrna-1273,2021-05-07,2021-09-25
5111496F1BbD39c50aD94BCf,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-22,2021-12-12
eC121EFfCe2a473550866646,Pfizer,mRNA,Comirnaty,2021-01-03,2021-06-23
e26a2caA92b8408321867577,Pfizer,mRNA,Comirnaty,2021-02-06,2021-07-03
680697D8bF9B3270250932B8,Moderna,mRNA,Mrna-1273,2021-07-26,2021-12-10
7730025d97c4547Cb96ba98E,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-02,2021-07-03
F4B6CaD81E90743905725377,Pfizer,mRNA,Comirnaty,2021-07-02,2021-11-22
6129676FDFa210Df81DCC1bB,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-24,2021-10-27
8C3baf7E2176471145383387,Astrazeneca,Viral vector,Vaxzevria,2021-06-17,2021-11-05
78608944A2467581eaD3AccA,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-12,2021-06-27
e8F57c184D23437903610733,Astrazeneca,Viral vector,Vaxzevria,2020-12-29,2021-06-03
4662067e19dc546009Ce64af,Moderna,mRNA,Mrna-1273,2021-04-16,2021-09-09
BF7bdD090a27603026393382,Astrazeneca,Viral vector,Vaxzevria,2020-11-08,2021-04-04
740698D94aCA358758a5E493,Moderna,mRNA,Mrna-1273,2020-11-16,2021-05-07
cDdcC6A03661297514924485,Pfizer,mRNA,Comirnaty,2021-07-08,2021-12-13
ccc79BdDb891188142323752,Astrazeneca,Viral vector,Vaxzevria,2021-06-12,2021-10-31
6058520fA28cbDFdDE5828cA,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-16,2022-01-07
DeAC02e6d467049589221479,Astrazeneca,Viral vector,Vaxzevria,2021-01-27,2021-07-18
87CDaFaDaa23889292167250,Astrazeneca,Viral vector,Vaxzevria,2021-07-01,2021-12-14
d4Ac993943C3253412872579,Pfizer,mRNA,Comirnaty,2021-04-25,2021-10-05
3f9aeb4DC486061044474592,Astrazeneca,Viral vector,Vaxzevria,2021-04-16,2021-09-28
7044723a6afe0a8fB35Aa321,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-22,2022-02-23
54875478BbBe9eAea7adDdEb,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-03,2021-12-18
C3Fd9DDe24e1574257790464,Pfizer,mRNA,Comirnaty,2020-12-10,2021-05-27
74443119A5Aa383074f8a11B,Moderna,mRNA,Mrna-1273,2021-04-03,2021-09-18
9F60461a8E52854348759632,Astrazeneca,Viral vector,Vaxzevria,2021-06-03,2021-11-04
3057435F559C9Cf3ABACcC13,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-18,2021-11-20
3457939e32c19EfD4A7beE56,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-10,2021-10-04
eEceAfF33783005530523510,Astrazeneca,Viral vector,Vaxzevria,2021-05-02,2021-09-20
2795230226baC8be53B61fe2,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-12,2021-04-14
4438134e7c21111459CF1bcE,Moderna,mRNA,Mrna-1273,2021-09-12,2022-02-07
16409981FC3f5710982E02D3,Moderna,mRNA,Mrna-1273,2020-11-25,2021-04-12
2BF1De7B0A90605616858300,Astrazeneca,Viral vector,Vaxzevria,2021-03-09,2021-07-27
31489822D3DBb103cc2AdB7c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-23,2021-10-12
eC60d28aF660622827109718,Pfizer,mRNA,Comirnaty,2021-06-20,2021-11-14
477843Ce135397566936AbCD,Moderna,mRNA,Mrna-1273,2020-12-11,2021-06-03
Ade30630de45891239365147,Astrazeneca,Viral vector,Vaxzevria,2021-06-10,2021-12-01
109404d5c0ef334829C11BBe,Moderna,mRNA,Mrna-1273,2020-11-19,2021-04-13
2650040B37B243843554B12C,Moderna,mRNA,Mrna-1273,2020-12-26,2021-06-03
8700628578dc75bBA021CC71,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-18,2021-11-05
93b3AddD6AEa644986652966,Pfizer,mRNA,Comirnaty,2021-01-09,2021-07-05
ddBD03aCFB71605278284580,Astrazeneca,Viral vector,Vaxzevria,2021-09-19,2022-02-25
be0B5d5B27Ca518149477949,Pfizer,mRNA,Comirnaty,2021-01-06,2021-05-24
7326613C2353cf97cDDDf9Fd,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-22,2021-08-15
8C7ba9dfBB18577354484448,Astrazeneca,Viral vector,Vaxzevria,2021-03-30,2021-08-28
6326031D31aaf8d2f2ee9eeB,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-17,2021-11-17
7AcA8fb0aFD3292364081613,Pfizer,mRNA,Comirnaty,2021-05-23,2021-10-20
8485698AC564e84df9a1BB9e,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-07,2021-12-05
57126101Ca776Fc9E57Be357,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-29,2021-07-27
2098383fDF1f683547A569B8,Moderna,mRNA,Mrna-1273,2021-09-19,2022-03-09
d5AEf76Bb0d9842358626468,Pfizer,mRNA,Comirnaty,2021-06-04,2021-11-08
7f9fB1dfc5Ac453107425906,Pfizer,mRNA,Comirnaty,2021-03-14,2021-08-24
5882092743cd45Fd3DbE5C57,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-08,2021-04-06
369109eC3e349586505A77A0,Moderna,mRNA,Mrna-1273,2021-02-10,2021-07-22
edB1F7052D4e904329104416,Pfizer,mRNA,Comirnaty,2021-08-01,2022-01-23
48bdB29D8DDd598653236379,Pfizer,mRNA,Comirnaty,2020-12-14,2021-05-01
155177D316Bc49482287B738,Moderna,mRNA,Mrna-1273,2021-01-15,2021-06-06
17413406CD0dbF8DaA46c806,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-01,2021-05-27
818945249A0427628192B1E1,Moderna,mRNA,Mrna-1273,2021-03-24,2021-09-20
604257CD107e776528caC4cc,Moderna,mRNA,Mrna-1273,2021-04-28,2021-09-11
0AcCEBB36C9d171001347281,Pfizer,mRNA,Comirnaty,2021-06-03,2021-11-05
957835ee4EbB500302EBff40,Moderna,mRNA,Mrna-1273,2021-08-27,2022-01-31
D9B5b9679a52836340027514,Astrazeneca,Viral vector,Vaxzevria,2021-04-24,2021-09-19
4FCB5B4cEd46367163633284,Pfizer,mRNA,Comirnaty,2021-02-22,2021-07-19
463326F2a29B13637711d3D2,Moderna,mRNA,Mrna-1273,2021-06-06,2021-11-28
23729020e277213342b4EF9e,Moderna,mRNA,Mrna-1273,2021-03-12,2021-07-31
8067150e51aa6126747d6fcF,Moderna,mRNA,Mrna-1273,2021-05-01,2021-10-19
81126ADfAF40089984595066,Astrazeneca,Viral vector,Vaxzevria,2021-01-11,2021-06-09
4662353BE211eeEF23Edbe3a,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-08,2021-08-02
571cEA46DF64291147775086,Astrazeneca,Viral vector,Vaxzevria,2021-05-23,2021-10-19
339569C0AcE9683741FECdCC,Moderna,mRNA,Mrna-1273,2021-03-19,2021-08-03
e71d4572027f917851741435,Pfizer,mRNA,Comirnaty,2021-02-06,2021-06-30
cbDB41F8Dc27776739966919,Astrazeneca,Viral vector,Vaxzevria,2021-05-27,2021-10-19
74C72AAb5a8d149913908463,Pfizer,mRNA,Comirnaty,2021-01-30,2021-06-19
398712E8870c382759dFEFaA,Moderna,mRNA,Mrna-1273,2021-09-25,2022-03-04
439122D3a4bD614133a6B567,Moderna,mRNA,Mrna-1273,2021-02-24,2021-07-20
Bc5ce557da64182488099509,Astrazeneca,Viral vector,Vaxzevria,2021-09-11,2022-03-08
4004536eBacF817bcB9C18e9,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-05,2022-02-01
f1EcFdb8e591513256296816,Astrazeneca,Viral vector,Vaxzevria,2021-06-23,2021-11-30
49469463DD9A12363751A1Cd,Moderna,mRNA,Mrna-1273,2020-12-26,2021-06-22
776A28fFD5a1517016694051,Pfizer,mRNA,Comirnaty,2021-04-15,2021-10-11
1350784F74AC37a94436D35c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-30,2021-10-22
B7c2bDc7Ca70057363446393,Astrazeneca,Viral vector,Vaxzevria,2021-05-19,2021-10-29
88775083D92b702785aEde0F,Moderna,mRNA,Mrna-1273,2021-09-11,2022-02-27
9268738af11F15d9578aFf3A,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-18,2021-05-30
7dBEb482db87708305292918,Astrazeneca,Viral vector,Vaxzevria,2021-09-10,2022-02-20
180304fA1c0e212314C3d0CA,Moderna,mRNA,Mrna-1273,2021-07-21,2022-01-01
9007085A5aAeB1E2664bfFBF,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-28,2021-05-21
9037189a8f13dBEA0aE6015D,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-20,2021-05-06
8beC516E9ACc972506710548,Pfizer,mRNA,Comirnaty,2021-05-09,2021-11-04
E963ff295Cc0886297630969,Pfizer,mRNA,Comirnaty,2021-08-15,2022-01-31
2d4aeF2E8a3f612821595371,Pfizer,mRNA,Comirnaty,2021-02-24,2021-07-25
544756784Ee9505672c28BAe,Moderna,mRNA,Mrna-1273,2021-06-10,2021-11-03
1220161DDcA2141872e49B4A,Moderna,mRNA,Mrna-1273,2021-06-28,2021-11-22
1b74E8e0DF9A280073630787,Pfizer,mRNA,Comirnaty,2021-05-12,2021-10-31
7916577599e58614098CA054,Moderna,mRNA,Mrna-1273,2021-07-15,2021-12-10
2411563edE0FD150AAa6fDdc,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-01,2021-12-14
782669F916F0773710121dd4,Moderna,mRNA,Mrna-1273,2021-03-08,2021-08-20
fAF716A6c393705386099404,Astrazeneca,Viral vector,Vaxzevria,2021-05-29,2021-11-15
9Be6dc6e1317308581048604,Pfizer,mRNA,Comirnaty,2021-09-12,2022-03-04
307767fa3aA76364162fb15d,Moderna,mRNA,Mrna-1273,2021-07-18,2021-12-27
973264aaB20F548964CbA80D,Moderna,mRNA,Mrna-1273,2021-07-26,2021-12-24
e4cB2caa7ab1664047814562,Pfizer,mRNA,Comirnaty,2021-08-12,2022-01-20
915519eC35EF496591B5a881,Moderna,mRNA,Mrna-1273,2020-11-26,2021-04-25
54499932213EC04AD7EEDe07,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-28,2021-12-21
849420ecE9dA78993818d9B1,Moderna,mRNA,Mrna-1273,2021-06-21,2021-11-09
5990590DF5A4266fc305EE8B,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-08,2021-11-02
6ED5bAB29564257158013328,Astrazeneca,Viral vector,Vaxzevria,2021-04-07,2021-09-07
39414256fa7fFBDc77eDEc4E,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-11,2022-02-06
1472D87D7683132799361711,Astrazeneca,Viral vector,Vaxzevria,2020-12-19,2021-05-24
4552347B26fb01cCf1d4C4fF,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-02,2022-01-09
FAdBbCD1fD64278001786531,Astrazeneca,Viral vector,Vaxzevria,2021-01-08,2021-06-08
e744a20D9D29936001348957,Astrazeneca,Viral vector,Vaxzevria,2020-11-05,2021-04-27
608117c076D66598634f407F,Moderna,mRNA,Mrna-1273,2021-07-15,2021-12-16
6bC22cfD8b3D483947820289,Pfizer,mRNA,Comirnaty,2021-02-01,2021-07-21
4492222374A2D011f1Fd7a1B,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-27,2021-06-13
952F161bE657813419390081,Astrazeneca,Viral vector,Vaxzevria,2021-08-16,2022-02-12
bd6dB44CaBdA104704581977,Pfizer,mRNA,Comirnaty,2021-09-27,2022-02-26
36037429C9b6783236F3F1e8,Moderna,mRNA,Mrna-1273,2021-01-06,2021-06-30
e2d91EBDf6fb134496054316,Pfizer,mRNA,Comirnaty,2021-08-14,2022-01-21
9257663dC20C511337b4C72A,Moderna,mRNA,Mrna-1273,2020-12-21,2021-05-05
955Dbb696Acc289520398613,Pfizer,mRNA,Comirnaty,2021-08-03,2021-12-18
3B54ec3d4F83680381140471,Astrazeneca,Viral vector,Vaxzevria,2021-07-24,2022-01-09
76785483DeBB7d0a8Cd51cf3,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-16,2021-08-26
D2487AF63b3b155748456360,Pfizer,mRNA,Comirnaty,2021-01-25,2021-07-15
A4BCdbA3ddE0144998314439,Pfizer,mRNA,Comirnaty,2021-01-28,2021-07-24
641eA97ecb54879995867131,Pfizer,mRNA,Comirnaty,2020-12-01,2021-05-04
EcDAcAe2Caa5179678371250,Pfizer,mRNA,Comirnaty,2021-07-08,2021-12-22
BA9BD1F628f1456231241209,Pfizer,mRNA,Comirnaty,2021-05-07,2021-09-22
682771D25B056410842BD784,Moderna,mRNA,Mrna-1273,2020-11-03,2021-03-30
b3608c65dF15761683473614,Astrazeneca,Viral vector,Vaxzevria,2021-04-19,2021-10-07
9A7075aaDdCF645420412411,Pfizer,mRNA,Comirnaty,2021-02-09,2021-07-21
C5953b8C6F10320791007221,Astrazeneca,Viral vector,Vaxzevria,2020-12-06,2021-05-27
De2e1a0fae9D901517532560,Pfizer,mRNA,Comirnaty,2021-02-11,2021-07-16
3ACdeEbfCA55830083648653,Astrazeneca,Viral vector,Vaxzevria,2021-08-07,2021-12-24
FCFDCbb106B4797999680790,Pfizer,mRNA,Comirnaty,2021-06-02,2021-11-23
Fa164C1D2e63905969528652,Astrazeneca,Viral vector,Vaxzevria,2021-08-09,2022-01-30
62590044AC67334178FeBDa7,Moderna,mRNA,Mrna-1273,2020-12-22,2021-06-03
E70Ed64CBC1e444763719653,Pfizer,mRNA,Comirnaty,2020-11-22,2021-04-14
4232017dbF531bACDE592fEc,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-21,2021-12-06
410203eabaac355949b3aa1a,Moderna,mRNA,Mrna-1273,2021-07-16,2021-12-24
Cb76231f3C1B334339782239,Pfizer,mRNA,Comirnaty,2020-12-09,2021-05-10
da7CdaEaa458331699763065,Astrazeneca,Viral vector,Vaxzevria,2021-02-25,2021-07-13
8bdd1cEC8Ebd776606994496,Pfizer,mRNA,Comirnaty,2021-03-12,2021-09-06
560745D4eCad69473795E51A,Moderna,mRNA,Mrna-1273,2021-09-15,2022-03-02
d7B30Cb3Bd18539784214703,Pfizer,mRNA,Comirnaty,2021-09-29,2022-02-15
B6fD6497debb837325321171,Pfizer,mRNA,Comirnaty,2021-07-28,2021-12-10
105498ae74b4495322dfEDC3,Moderna,mRNA,Mrna-1273,2020-12-16,2021-05-20
132015265642bDF05c2c788d,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-09,2021-10-25
39E42B5452B2698231942222,Pfizer,mRNA,Comirnaty,2020-11-01,2021-04-10
5057627C51CCEFE91cEE9834,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-30,2021-06-17
4121106DE88441ab201EE1Ab,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-02,2021-07-21
785827Af6826677683F3b865,Moderna,mRNA,Mrna-1273,2020-12-21,2021-06-07
1887417FA8AcabCdff2bFfF2,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-13,2021-08-14
5972987CEE257b41f043AB00,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-04,2021-09-30
aBec46eF4393469050627803,Astrazeneca,Viral vector,Vaxzevria,2021-04-24,2021-10-10
10935102aE278E48DbE97250,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-06,2022-01-19
decb7e325F74547449066261,Astrazeneca,Viral vector,Vaxzevria,2021-01-27,2021-06-21
A040f88FAA51546752483063,Astrazeneca,Viral vector,Vaxzevria,2020-11-24,2021-04-12
dDb0Ee2B3bCa715041618506,Pfizer,mRNA,Comirnaty,2021-09-21,2022-02-04
4939906cDFd4c1a3FACE06E5,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-17,2021-11-10
dCAAA15aff20208533158619,Astrazeneca,Viral vector,Vaxzevria,2021-07-09,2021-12-10
A5756D4B5732821963958505,Astrazeneca,Viral vector,Vaxzevria,2020-11-07,2021-04-02
5576730f2bC5cc1bfA5Db9fB,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-14,2021-09-29
74Abd9B11d64669094419785,Astrazeneca,Viral vector,Vaxzevria,2021-09-01,2022-02-12
D0CFb5ff26DB230123077991,Pfizer,mRNA,Comirnaty,2021-06-09,2021-11-08
2990652cfBeF10c9117fdfe5,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-05,2021-07-02
AAbBEEAD010b872084776653,Pfizer,mRNA,Comirnaty,2021-08-30,2022-01-31
3638559FCefAffef3cE2f2a5,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-18,2021-09-02
583224A51A7e644344BB79e8,Moderna,mRNA,Mrna-1273,2020-12-14,2021-05-04
99950399Ad356613578bbb94,Moderna,mRNA,Mrna-1273,2020-12-18,2021-05-17
5085396ed1366dacb3B0CdA4,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-07,2021-07-20
50DD6b2de947867533156071,Astrazeneca,Viral vector,Vaxzevria,2021-03-20,2021-08-27
BFddf3910e80832257327211,Astrazeneca,Viral vector,Vaxzevria,2020-11-13,2021-04-30
1577866CE60acd32dB1a2B9B,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-30,2021-06-11
564462FF80f379846298D1bd,Moderna,mRNA,Mrna-1273,2021-06-05,2021-11-16
8698500099Ed1C3d4CfE6B7B,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-05,2022-01-21
9380466Dd83B605278dBFabD,Moderna,mRNA,Mrna-1273,2021-08-11,2022-01-17
FC56bc1fb091660073744546,Astrazeneca,Viral vector,Vaxzevria,2021-05-16,2021-11-02
75bDD1382abA370289195762,Pfizer,mRNA,Comirnaty,2021-05-25,2021-11-15
